x,y,% Fe/Mg,% Al-OH,% H2O,flag
52,98,0.0,0.0,0.0,false
52,99,0.0,0.0,0.0,false
53,0,1.223415888950297,62.311286335396886,21.84709488917552,false
53,1,0.0,0.0,0.0,false
53,2,4.305800284207453,68.01002805233084,16.163199188590745,false
53,3,0.7975342452767941,66.90173080573973,20.030183418663103,false
53,4,6.633536155126929,66.50936395716155,19.1786767401466,false
53,5,9.253854250196106,61.814881038223646,21.80326459970748,false
53,6,9.768603732664388,58.9526498101957,19.33344003737148,false
53,7,8.132446398032874,62.09032974911212,20.5125831460692,false
53,8,16.69622314725391,62.63059038765252,29.46852683954048,false
53,9,0.0,0.0,0.0,false
53,10,0.0,0.0,0.0,false
53,11,0.0,0.0,0.0,false
53,12,0.0,0.0,0.0,false
53,13,0.0,0.0,0.0,false
53,14,0.0,0.0,0.0,false
53,15,0.0,0.0,0.0,false
53,16,0.0,0.0,0.0,false
53,17,0.0,0.0,0.0,false
53,18,0.0,0.0,0.0,false
53,19,0.0,0.0,0.0,false
53,20,0.0,0.0,0.0,false
53,21,0.0,0.0,0.0,false
53,22,0.0,0.0,0.0,false
53,23,0.0,0.0,0.0,false
53,24,0.0,0.0,0.0,false
53,25,0.0,0.0,0.0,false
53,26,0.0,0.0,0.0,false
53,27,0.0,0.0,0.0,false
53,28,0.0,0.0,0.0,false
53,29,0.0,0.0,0.0,false
53,30,0.0,0.0,0.0,false
53,31,0.0,0.0,0.0,false
53,32,0.0,0.0,0.0,false
53,33,0.0,0.0,0.0,false
53,34,0.0,0.0,0.0,false
53,35,0.0,0.0,0.0,false
53,36,0.0,0.0,0.0,false
53,37,0.0,0.0,0.0,false
53,38,0.0,0.0,0.0,false
53,39,0.0,0.0,0.0,false
53,40,0.0,0.0,0.0,false
53,41,24.06706699056288,52.45645294319111,15.156648746553646,false
53,42,27.594665241762804,43.397388381762376,21.706206394330405,false
53,43,26.464366552028263,47.99742638052511,22.91657273222708,false
53,44,27.114650441422093,46.69206713085312,22.906330724309072,false
53,45,27.9575517347743,49.77874350095488,23.84521833824936,false
53,46,28.028221615457312,53.94145901633252,24.874298029989927,false
53,47,26.22998676750256,56.05148328203475,24.72662321755904,false
53,48,25.35839624974883,56.27450061857466,26.060442344159966,false
53,49,26.157874707993862,53.21268020846991,28.216719472357557,false
53,50,26.769444281257364,53.93747919240228,26.59147457498876,false
53,51,29.02091773587466,56.32950057091982,31.811272606673626,false
53,52,29.200783160789506,53.26905828754819,30.60451180853817,false
53,53,28.47120594089119,57.50658639700964,28.068833204589676,false
53,54,31.6921556572762,58.41683266439295,31.838976546953763,false
53,55,33.14773349358512,57.34896108195865,33.39762124100291,false
53,56,33.496517816349794,59.33877000956298,28.94289494763921,false
53,57,27.109206021466107,60.33515563761104,29.16388881273571,false
53,58,26.585406671977623,57.3986454026189,27.640450198121307,false
53,59,29.671401191635727,60.19098407779715,27.27400632694115,false
53,60,29.922176600519144,55.90681493421295,27.93088122374354,false
53,61,31.887269199937187,62.16048173569929,27.582855359250768,false
53,62,30.56427670974432,62.62597025917872,29.94920760527012,false
53,63,33.322104606952166,64.8992114649546,28.600833440103195,false
53,64,31.57979511518909,65.24370266921252,30.511704307965594,false
53,65,33.57191960269329,61.84818239435555,27.787719378329868,false
53,66,34.526364463316774,52.13605227740686,23.451005115507765,false
53,67,0.0,0.0,0.0,false
53,68,0.0,0.0,0.0,false
53,69,0.0,0.0,0.0,false
53,70,0.0,0.0,0.0,false
53,71,0.0,0.0,0.0,false
53,72,0.0,0.0,0.0,false
53,73,0.0,0.0,0.0,false
53,74,0.0,0.0,0.0,false
53,75,0.0,0.0,0.0,false
53,76,0.0,0.0,0.0,false
53,77,0.0,0.0,0.0,false
53,78,0.0,0.0,0.0,false
53,79,0.0,0.0,0.0,false
53,80,0.0,0.0,0.0,false
53,81,15.88342324421822,41.37190685526604,15.511726276282706,false
53,82,17.704134254282227,54.18020061330135,19.10672186237881,false
53,83,12.21218328007513,56.95929528817918,18.174836752365923,false
53,84,15.359548277785906,57.19539102901688,22.595405398058173,false
53,85,24.043059780230035,49.08554483421614,30.277511351366797,false
53,86,18.076420635012692,51.317084366637054,30.543427545215486,false
53,87,16.279178551779303,59.41763602580045,24.245508433579342,false
53,88,20.657304883650937,63.304624996996274,27.872865119765837,false
53,89,15.181004980053968,67.67118183180753,23.186833839581,false
53,90,11.007993798443955,76.52922848564774,22.774413859793167,false
53,91,9.996572447642828,73.47332353274858,27.4014731673709,false
53,92,5.181544276979158,67.77491852768668,27.942418292752723,false
53,93,0.8169147900256231,65.81565654270358,24.488485837281026,false
53,94,0.0,68.87375104274884,24.12540673886602,false
53,95,2.5090224266447043,58.92437889263304,22.1741155045405,false
53,96,1.223415888950297,62.311286335396886,21.84709488917552,false
53,97,0.0,0.0,0.0,false
53,98,4.305800284207453,68.01002805233084,16.163199188590745,false
53,99,0.7975342452767941,66.90173080573973,20.030183418663103,false
54,0,1.472158215467566,64.55727963891535,19.76214907176702,false
54,1,0.0,0.0,0.0,false
54,2,3.783100108850981,63.05055473004926,17.216988094686048,false
54,3,0.0,0.0,0.0,false
54,4,0.0,0.0,0.0,false
54,5,0.0,0.0,0.0,false
54,6,10.392767814634777,55.659451305373054,15.145831613030348,false
54,7,8.952242427485379,57.7565333234908,18.690399215169943,false
54,8,11.664181168905117,53.38072887190961,22.80178457279127,false
54,9,0.0,0.0,0.0,false
54,10,0.0,0.0,0.0,false
54,11,0.0,0.0,0.0,false
54,12,0.0,0.0,0.0,false
54,13,0.0,0.0,0.0,false
54,14,0.0,0.0,0.0,false
54,15,0.0,0.0,0.0,false
54,16,0.0,0.0,0.0,false
54,17,0.0,0.0,0.0,false
54,18,0.0,0.0,0.0,false
54,19,0.0,0.0,0.0,false
54,20,0.0,0.0,0.0,false
54,21,0.0,0.0,0.0,false
54,22,0.0,0.0,0.0,false
54,23,0.0,0.0,0.0,false
54,24,0.0,0.0,0.0,false
54,25,0.0,0.0,0.0,false
54,26,0.0,0.0,0.0,false
54,27,0.0,0.0,0.0,false
54,28,0.0,0.0,0.0,false
54,29,0.0,0.0,0.0,false
54,30,0.0,0.0,0.0,false
54,31,0.0,0.0,0.0,false
54,32,0.0,0.0,0.0,false
54,33,0.0,0.0,0.0,false
54,34,0.0,0.0,0.0,false
54,35,0.0,0.0,0.0,false
54,36,0.0,0.0,0.0,false
54,37,0.0,0.0,0.0,false
54,38,0.0,0.0,0.0,false
54,39,0.0,0.0,0.0,false
54,40,0.0,0.0,0.0,false
54,41,26.102764767505803,57.18129696923619,11.499036668725052,false
54,42,26.4604188798265,57.48106069317972,12.772145075672542,false
54,43,26.155716896648197,46.59733701756227,15.569105957290894,false
54,44,27.25492221090099,49.92577619170335,17.548646534451077,false
54,45,25.16113502997175,51.21955384094592,19.496146382812093,false
54,46,25.63870748098226,50.18530008700414,20.887387178087224,false
54,47,24.640661266899684,48.842438862599806,22.812489396378773,false
54,48,26.78974236356177,54.41739296766768,23.73187107826457,false
54,49,27.551805246175714,50.82425042325418,29.37555725063566,false
54,50,29.2557668131858,54.258367446416536,34.16100298219493,false
54,51,29.04150893128094,56.7147780706292,33.41217792513573,false
54,52,27.138999097336374,58.78305742402024,34.37754970294721,false
54,53,30.52153208846328,55.91850601199968,33.20667707169541,false
54,54,30.71406374124824,58.091666513643695,34.44488300628735,false
54,55,32.85971401141744,60.19263267800126,33.52836728472292,false
54,56,31.88953303091545,70.34875879724164,34.26505546366528,false
54,57,30.961748989664084,62.06762837710508,36.75863388596623,true
54,58,27.87434191431294,68.00839049186024,36.85329840870068,false
54,59,26.40591855222583,60.50415555808816,33.55025579184396,false
54,60,24.724654541263654,58.25147585597402,27.96746546539411,false
54,61,28.967415240110142,54.9701763439192,34.949078099161,false
54,62,26.618526893376558,62.54687424849315,34.55054485211242,false
54,63,30.97200950734173,63.70312993740581,38.82439949070365,true
54,64,30.009496240855647,58.618872667308906,38.51906621191537,true
54,65,29.731160404835343,50.80054075558659,32.130392444320684,false
54,66,31.356485027595664,44.22667660340813,30.80318109130503,false
54,67,0.0,0.0,0.0,false
54,68,0.0,0.0,0.0,false
54,69,0.0,0.0,0.0,false
54,70,0.0,0.0,0.0,false
54,71,0.0,0.0,0.0,false
54,72,0.0,0.0,0.0,false
54,73,0.0,0.0,0.0,false
54,74,0.0,0.0,0.0,false
54,75,0.0,0.0,0.0,false
54,76,0.0,0.0,0.0,false
54,77,0.0,0.0,0.0,false
54,78,0.0,0.0,0.0,false
54,79,0.0,0.0,0.0,false
54,80,0.0,0.0,0.0,false
54,81,19.10950945589103,47.54822330392802,18.144049431247677,false
54,82,15.928904887043563,48.78313065425251,20.33531470412363,false
54,83,15.449954180809376,50.41699649403824,22.80096425772907,false
54,84,17.335613519399036,44.40816430244027,26.576323429840453,false
54,85,33.98060969520852,50.05511402959142,32.59740677756975,false
54,86,25.72890991985789,53.74018627489547,27.67630463088505,false
54,87,21.11808101845702,59.496226048700166,30.6822385119442,false
54,88,21.134800158605373,54.6120437089545,33.69683218841924,false
54,89,19.10282710081332,60.32613249542247,27.232765131176198,false
54,90,17.26012598188212,63.9634965323645,25.05596901884757,false
54,91,21.95292248106396,64.38356759218517,34.212229477453214,false
54,92,11.728471064841232,66.57091783130029,30.4477411254828,false
54,93,8.222961438913421,68.17276844390798,28.25842224961689,false
54,94,6.173094839675241,59.8798586281166,23.30738415694995,false
54,95,0.0,0.0,0.0,false
54,96,1.472158215467566,64.55727963891535,19.76214907176702,false
54,97,0.0,0.0,0.0,false
54,98,3.783100108850981,63.05055473004926,17.216988094686048,false
54,99,0.0,0.0,0.0,false
55,0,4.662373931743064,54.95754504882856,19.994019156520626,false
55,1,0.0,0.0,0.0,false
55,2,4.32347360104912,59.46794961127074,19.743678201245384,false
55,3,7.135264321911526,58.48746855929895,17.548118924587854,false
55,4,8.88658431311065,57.2117261547,18.71646005697545,false
55,5,9.250992499672272,55.49500159505749,18.51644079232463,false
55,6,11.132501871246516,55.30381181022596,22.699544683178527,false
55,7,13.830928371514744,55.2073226993959,24.693555963604933,false
55,8,15.699124873415675,51.77049910156809,22.845084372654146,false
55,9,0.0,0.0,0.0,false
55,10,0.0,0.0,0.0,false
55,11,0.0,0.0,0.0,false
55,12,0.0,0.0,0.0,false
55,13,0.0,0.0,0.0,false
55,14,0.0,0.0,0.0,false
55,15,0.0,0.0,0.0,false
55,16,0.0,0.0,0.0,false
55,17,0.0,0.0,0.0,false
55,18,0.0,0.0,0.0,false
55,19,0.0,0.0,0.0,false
55,20,0.0,0.0,0.0,false
55,21,0.0,0.0,0.0,false
55,22,0.0,0.0,0.0,false
55,23,0.0,0.0,0.0,false
55,24,0.0,0.0,0.0,false
55,25,0.0,0.0,0.0,false
55,26,0.0,0.0,0.0,false
55,27,0.0,0.0,0.0,false
55,28,0.0,0.0,0.0,false
55,29,0.0,0.0,0.0,false
55,30,0.0,0.0,0.0,false
55,31,0.0,0.0,0.0,false
55,32,0.0,0.0,0.0,false
55,33,0.0,0.0,0.0,false
55,34,0.0,0.0,0.0,false
55,35,0.0,0.0,0.0,false
55,36,0.0,0.0,0.0,false
55,37,0.0,0.0,0.0,false
55,38,0.0,0.0,0.0,false
55,39,0.0,0.0,0.0,false
55,40,0.0,0.0,0.0,false
55,41,28.08141540699752,50.79839168746337,20.674095076756764,false
55,42,27.97972698822047,49.65530824058332,19.182166061750817,false
55,43,26.831258404394557,49.29158214064039,20.427341396093794,false
55,44,25.89922422316609,53.53336422741424,21.846182730914908,false
55,45,24.240565001073293,54.19510793345057,22.184679529316547,false
55,46,25.81941482650885,53.23618012120082,23.244222159815013,false
55,47,23.973517917255545,54.69101644261589,27.355897959980936,false
55,48,25.88709277079565,52.86900962440287,27.358695423583217,false
55,49,27.13051440850462,52.990461412653865,27.38625331980765,false
55,50,28.26718986731705,54.01948049295648,31.109769114797277,false
55,51,30.35078435195125,55.29382637126646,33.10912704753355,false
55,52,28.241500374872945,57.96624410124039,32.53087157413968,false
55,53,32.264800434256415,55.63985025852664,32.801841303707555,false
55,54,32.84622769050699,55.64013729159789,31.64815661794154,false
55,55,32.75149447145035,53.12710019430299,33.875593403738804,false
55,56,32.81525280755579,56.554652255938265,37.09277774872438,true
55,57,30.36563801429968,59.72944961886976,38.21705368697968,true
55,58,30.1250482857062,57.69440722316516,35.63093023201472,false
55,59,27.403560176681097,65.92685977834644,36.94211129580587,false
55,60,26.626992872861383,60.49194009295971,31.941008272363163,false
55,61,30.545147961622888,58.15843666186573,35.77036404578664,false
55,62,32.6761301038007,58.942281660474535,34.29480978020921,false
55,63,31.27228672997161,59.358304818008335,33.943856452334984,false
55,64,30.933491639354138,62.67291672592857,31.70368462488004,false
55,65,32.00393289181769,57.11238143280212,28.643593494047508,false
55,66,35.95364908973415,49.96770877948424,35.29719776096279,false
55,67,0.0,0.0,0.0,false
55,68,0.0,0.0,0.0,false
55,69,0.0,0.0,0.0,false
55,70,0.0,0.0,0.0,false
55,71,0.0,0.0,0.0,false
55,72,0.0,0.0,0.0,false
55,73,0.0,0.0,0.0,false
55,74,0.0,0.0,0.0,false
55,75,0.0,0.0,0.0,false
55,76,0.0,0.0,0.0,false
55,77,0.0,0.0,0.0,false
55,78,0.0,0.0,0.0,false
55,79,0.0,0.0,0.0,false
55,80,0.0,0.0,0.0,false
55,81,20.277696911822723,45.9303917570873,23.97112086171621,false
55,82,19.53204992202568,48.40241624439379,23.450012015928955,false
55,83,19.297249956750225,44.4570326027986,18.71045024123516,false
55,84,34.057230707326816,28.05155989778532,40.876556257799365,true
55,85,30.466342633250772,35.95965036280796,35.4026637843357,false
55,86,25.46184334713709,49.13267713648007,25.973170530386263,false
55,87,21.282059869161795,51.22932400510197,27.14984543026257,false
55,88,25.1620299603998,57.47176155765341,35.688276590294706,false
55,89,18.917847008182097,61.20557238644705,35.19444692285092,false
55,90,18.524922658678022,57.23382586123077,33.85809362333969,false
55,91,20.63155146760483,52.06835295161443,34.10700288405333,false
55,92,14.079804002128874,62.09758837389473,30.702031389713763,false
55,93,8.24023952080124,64.36129492982943,26.35162045712069,false
55,94,3.8661696092103863,60.8228818642901,21.426505287189755,false
55,95,4.610609846130589,54.98006610518827,20.75119177554669,false
55,96,4.662373931743064,54.95754504882856,19.994019156520626,false
55,97,0.0,0.0,0.0,false
55,98,4.32347360104912,59.46794961127074,19.743678201245384,false
55,99,7.135264321911526,58.48746855929895,17.548118924587854,false
56,0,9.135473780845944,43.86653657690026,22.30754989021272,false
56,1,0.0,0.0,0.0,false
56,2,7.656347697870988,48.43396228289766,20.00701995722053,false
56,3,9.973387474129652,50.60092765408717,15.80793447563536,false
56,4,0.0,0.0,0.0,false
56,5,0.0,0.0,0.0,false
56,6,15.363889625829277,51.33812057883972,20.30264156342408,false
56,7,20.383848289398173,44.12724448361996,21.10905138025702,false
56,8,13.295380916378823,47.02896483841197,17.249993228492517,false
56,9,0.0,0.0,0.0,false
56,10,0.0,0.0,0.0,false
56,11,0.0,0.0,0.0,false
56,12,0.0,0.0,0.0,false
56,13,0.0,0.0,0.0,false
56,14,0.0,0.0,0.0,false
56,15,0.0,0.0,0.0,false
56,16,0.0,0.0,0.0,false
56,17,0.0,0.0,0.0,false
56,18,0.0,0.0,0.0,false
56,19,0.0,0.0,0.0,false
56,20,0.0,0.0,0.0,false
56,21,0.0,0.0,0.0,false
56,22,0.0,0.0,0.0,false
56,23,0.0,0.0,0.0,false
56,24,0.0,0.0,0.0,false
56,25,0.0,0.0,0.0,false
56,26,0.0,0.0,0.0,false
56,27,0.0,0.0,0.0,false
56,28,0.0,0.0,0.0,false
56,29,0.0,0.0,0.0,false
56,30,0.0,0.0,0.0,false
56,31,0.0,0.0,0.0,false
56,32,0.0,0.0,0.0,false
56,33,0.0,0.0,0.0,false
56,34,0.0,0.0,0.0,false
56,35,0.0,0.0,0.0,false
56,36,0.0,0.0,0.0,false
56,37,0.0,0.0,0.0,false
56,38,0.0,0.0,0.0,false
56,39,0.0,0.0,0.0,false
56,40,26.332838284013626,61.27933436589188,12.321378246468852,false
56,41,27.2419129783372,57.3009032820355,13.525446074495404,false
56,42,25.25260814532622,58.23328421510568,13.906588559947028,false
56,43,26.73176989299376,54.98807359189395,12.764091671631617,false
56,44,26.788446741287025,54.66980543463266,19.163766156298504,false
56,45,30.644742492656267,57.31998546140695,19.022819758070742,false
56,46,27.650361408454604,60.72181310400912,19.99788700991852,false
56,47,26.643734620137277,58.67402165605644,21.29302976234691,false
56,48,26.40404138108408,55.52162759232723,23.39589857937229,false
56,49,28.63266604576581,53.39536939849901,25.604151347125185,false
56,50,28.596949902480645,52.478867282126906,29.94597900315972,false
56,51,28.42146870119589,54.613813746227216,33.69783269304877,false
56,52,30.80139741359493,47.98043623065374,32.56890473737955,false
56,53,30.811556588976728,49.39431146083679,32.14099400858992,false
56,54,29.70975223461321,53.85518717886565,31.43687488824544,false
56,55,30.41372883146533,54.81805065611161,38.3346146265154,true
56,56,31.306022800706916,56.62605357236761,37.63453454994257,true
56,57,28.000787476412192,60.71659498997022,37.1945461834418,false
56,58,27.49481189809692,58.07102957180296,41.84378752612296,false
56,59,27.890958932609305,60.8713002955079,36.39906107906333,false
56,60,25.907177254722647,58.57424822450727,34.42615069633641,false
56,61,29.64234557585686,56.73999834183204,39.09860687299946,true
56,62,31.599043914953292,56.54011292690604,37.46050598481136,true
56,63,32.83785837598129,55.98249782728845,35.66645472863007,false
56,64,31.65270232194221,54.426931297420026,33.63831007264289,false
56,65,30.14049752893182,52.965364418475225,29.6967727176342,false
56,66,0.0,0.0,0.0,false
56,67,0.0,0.0,0.0,false
56,68,0.0,0.0,0.0,false
56,69,0.0,0.0,0.0,false
56,70,0.0,0.0,0.0,false
56,71,0.0,0.0,0.0,false
56,72,0.0,0.0,0.0,false
56,73,0.0,0.0,0.0,false
56,74,0.0,0.0,0.0,false
56,75,0.0,0.0,0.0,false
56,76,0.0,0.0,0.0,false
56,77,0.0,0.0,0.0,false
56,78,0.0,0.0,0.0,false
56,79,0.0,0.0,0.0,false
56,80,0.0,0.0,0.0,false
56,81,23.222989347022587,44.31472307803668,25.74582477734576,false
56,82,16.74235182166051,47.12574006233549,18.733702511862315,false
56,83,12.480833516490044,51.327178362976056,14.845131016245794,false
56,84,23.195601201788666,41.47120787821879,22.991845895497224,false
56,85,24.834542331331807,40.19370279616946,26.59307283176741,false
56,86,23.60072872282639,43.03330257050259,23.386278801409937,false
56,87,21.989091546455995,47.844115761320815,26.98627608787024,false
56,88,20.85807644464534,56.52883951903708,25.20248782058398,false
56,89,27.973711933183186,51.22816667303904,38.5461275583504,false
56,90,26.03780435586026,54.537063678912446,39.44014920420224,false
56,91,18.956283022776883,57.2553919806419,31.93918580710461,false
56,92,10.62894866613582,52.59972844463513,27.23928486693634,false
56,93,14.724470020329578,48.98641078723273,29.16431912846042,false
56,94,7.872871359644412,49.83229908816585,25.977910997017016,false
56,95,8.933336437525812,50.60952024666886,24.38961113182514,false
56,96,9.135473780845944,43.86653657690026,22.30754989021272,false
56,97,0.0,0.0,0.0,false
56,98,7.656347697870988,48.43396228289766,20.00701995722053,false
56,99,9.973387474129652,50.60092765408717,15.80793447563536,false
57,0,10.533552337152909,49.6338258391513,23.753883414289188,false
57,1,12.51206869810261,48.423135064258055,20.95841763297916,false
57,2,0.0,0.0,0.0,false
57,3,0.0,0.0,0.0,false
57,4,10.723214833630877,47.42500883822665,21.10505548119056,false
57,5,15.560927112999345,43.9574552221969,20.97531210190653,false
57,6,22.695783337281007,41.59952776067948,25.93769334381713,false
57,7,22.59730668972656,42.23204883212684,25.33361645859077,false
57,8,17.785305925262644,41.88063525496945,17.90500801769524,false
57,9,0.0,0.0,0.0,false
57,10,0.0,0.0,0.0,false
57,11,0.0,0.0,0.0,false
57,12,0.0,0.0,0.0,false
57,13,0.0,0.0,0.0,false
57,14,0.0,0.0,0.0,false
57,15,0.0,0.0,0.0,false
57,16,0.0,0.0,0.0,false
57,17,0.0,0.0,0.0,false
57,18,0.0,0.0,0.0,false
57,19,0.0,0.0,0.0,false
57,20,0.0,0.0,0.0,false
57,21,0.0,0.0,0.0,false
57,22,0.0,0.0,0.0,false
57,23,0.0,0.0,0.0,false
57,24,0.0,0.0,0.0,false
57,25,0.0,0.0,0.0,false
57,26,0.0,0.0,0.0,false
57,27,0.0,0.0,0.0,false
57,28,0.0,0.0,0.0,false
57,29,0.0,0.0,0.0,false
57,30,0.0,0.0,0.0,false
57,31,0.0,0.0,0.0,false
57,32,0.0,0.0,0.0,false
57,33,0.0,0.0,0.0,false
57,34,0.0,0.0,0.0,false
57,35,0.0,0.0,0.0,false
57,36,0.0,0.0,0.0,false
57,37,0.0,0.0,0.0,false
57,38,0.0,0.0,0.0,false
57,39,0.0,0.0,0.0,false
57,40,23.94479049460404,59.438171770084,21.120023608453568,false
57,41,27.94234103572201,53.18179471402104,19.38238269157269,false
57,42,27.055553850926167,56.97278032266123,20.444888627955013,false
57,43,27.329533527336785,58.82181424846149,17.37984161550956,false
57,44,26.03702479973827,58.31862687500215,20.09505906795029,false
57,45,24.870383983152607,63.28441492485125,22.631878152556357,false
57,46,25.93355743389084,58.60262585949385,22.53054291330558,false
57,47,25.080505540274174,63.742041318116215,24.68212215391401,false
57,48,26.787060690502123,60.788787487301086,30.461519456507457,false
57,49,29.00632756349547,62.1319440245768,29.66397986194813,false
57,50,31.982941004564708,58.441695984212295,32.03397539291775,false
57,51,31.36726940698729,60.6877684058209,30.63159372455851,false
57,52,29.580791824464413,58.56442102172807,28.98631158274665,false
57,53,30.946343401581288,60.20797974753528,33.62029276147736,false
57,54,31.95675415531477,62.03946601692193,34.938334193361406,false
57,55,31.61630172838194,59.16411406561775,34.00843096289323,false
57,56,31.870373100549145,58.83274542459165,30.816524169904515,false
57,57,29.71290943690728,61.480410232081326,33.84816591868523,false
57,58,29.951855861195604,60.48560880579191,40.29980154134979,true
57,59,27.127241831904502,59.19603361510536,32.153621265620586,false
57,60,27.505349937754005,56.84116829967019,32.17416863577935,false
57,61,27.547010976025472,60.426610629960685,32.83376776846032,false
57,62,32.70713928722128,57.651970487554,33.60424601658462,false
57,63,34.25059960338679,56.53511008767057,34.15870412534059,false
57,64,35.041746165799985,58.488062864952894,33.46459663355863,false
57,65,32.604409381465246,55.834983068176726,31.64959237499624,false
57,66,0.0,0.0,0.0,false
57,67,0.0,0.0,0.0,false
57,68,0.0,0.0,0.0,false
57,69,0.0,0.0,0.0,false
57,70,0.0,0.0,0.0,false
57,71,0.0,0.0,0.0,false
57,72,0.0,0.0,0.0,false
57,73,0.0,0.0,0.0,false
57,74,0.0,0.0,0.0,false
57,75,0.0,0.0,0.0,false
57,76,0.0,0.0,0.0,false
57,77,0.0,0.0,0.0,false
57,78,0.0,0.0,0.0,false
57,79,0.0,0.0,0.0,false
57,80,0.0,0.0,0.0,false
57,81,19.36422941875173,54.67383125745251,22.873789228955516,false
57,82,16.595763308925118,49.70082874175484,22.035348453876423,false
57,83,16.67977061529928,57.20486128041258,17.4916677546606,false
57,84,19.188531500865057,52.45844561508961,18.409729486257,false
57,85,24.74831874690282,47.05813457427788,26.88091990608289,false
57,86,27.11828785028731,43.76222949478978,28.02068474207731,false
57,87,32.85321251336003,38.96615388821807,30.271017121892434,false
57,88,23.996188188839177,49.234389881215776,28.92996737466302,false
57,89,29.61449047650586,51.46362946915552,37.49651592364004,false
57,90,21.396114386702,48.86573638021637,37.87782008603221,false
57,91,19.120889416159866,47.74781064604925,28.777495734937624,false
57,92,12.844111468480426,53.87517093647373,21.077830195160605,false
57,93,7.520755214014349,53.998913469427976,22.883578294604973,false
57,94,5.921317311396998,53.48799828251186,25.23409833650637,false
57,95,11.189726455159994,51.15801468645188,27.808154027161137,false
57,96,10.533552337152909,49.6338258391513,23.753883414289188,false
57,97,12.51206869810261,48.423135064258055,20.95841763297916,false
57,98,0.0,0.0,0.0,false
57,99,0.0,0.0,0.0,false
58,0,10.949535761856456,53.419664172042616,23.49999137722984,false
58,1,8.700056022021151,47.08396847066829,21.223481628908424,false
58,2,8.607748002060024,45.440835694579,19.930320036089256,false
58,3,0.0,0.0,0.0,false
58,4,0.0,0.0,0.0,false
58,5,9.648853583207888,55.16942697416839,17.122430122403514,false
58,6,15.741614190066755,48.564989200012704,17.813625166601298,false
58,7,20.586470516626186,50.17901295877039,19.01709339121604,false
58,8,18.326089463980956,52.04318419916798,12.401311654987037,false
58,9,0.0,0.0,0.0,false
58,10,0.0,0.0,0.0,false
58,11,0.0,0.0,0.0,false
58,12,0.0,0.0,0.0,false
58,13,0.0,0.0,0.0,false
58,14,0.0,0.0,0.0,false
58,15,0.0,0.0,0.0,false
58,16,0.0,0.0,0.0,false
58,17,0.0,0.0,0.0,false
58,18,0.0,0.0,0.0,false
58,19,0.0,0.0,0.0,false
58,20,0.0,0.0,0.0,false
58,21,0.0,0.0,0.0,false
58,22,0.0,0.0,0.0,false
58,23,0.0,0.0,0.0,false
58,24,0.0,0.0,0.0,false
58,25,0.0,0.0,0.0,false
58,26,0.0,0.0,0.0,false
58,27,0.0,0.0,0.0,false
58,28,0.0,0.0,0.0,false
58,29,0.0,0.0,0.0,false
58,30,0.0,0.0,0.0,false
58,31,0.0,0.0,0.0,false
58,32,0.0,0.0,0.0,false
58,33,0.0,0.0,0.0,false
58,34,0.0,0.0,0.0,false
58,35,0.0,0.0,0.0,false
58,36,0.0,0.0,0.0,false
58,37,0.0,0.0,0.0,false
58,38,0.0,0.0,0.0,false
58,39,0.0,0.0,0.0,false
58,40,21.113374058592434,56.4959760723344,14.940672626097893,false
58,41,24.741284812014094,59.090008014478535,14.486696941585702,false
58,42,26.773763022173195,56.82823893177478,16.24181202973197,false
58,43,27.385847102477207,54.60748613897059,17.137996361783394,false
58,44,26.375698279600712,52.6766128287076,20.149890743002054,false
58,45,26.805779392103386,55.90399612225681,19.639519477866912,false
58,46,28.32978354657623,52.53094538500316,21.640845405677805,false
58,47,28.038705086185857,55.791063328364096,24.14385395436455,false
58,48,28.375378225039267,56.59808624747645,27.5118014293196,false
58,49,29.52491012341558,57.57982582906834,27.448083024902,false
58,50,33.8482239154597,60.84375984031246,30.057578876872338,false
58,51,34.082112579628536,65.02053445631465,30.588893733803303,false
58,52,28.90513494241201,61.35737608202728,26.689770452313997,false
58,53,32.3776349464657,58.182306405669216,34.84239600190451,false
58,54,30.27600465139311,57.70699803923293,32.352174535926295,false
58,55,31.992646478283497,56.53831161038837,32.90839998345218,false
58,56,31.845963639257345,58.10677990881843,34.68053146674275,false
58,57,33.45691636535263,45.67453029337834,36.77221310340508,false
58,58,31.770522875107748,59.95622966458088,38.877714210262695,true
58,59,29.954573393836863,60.323470079691056,36.285959625623015,false
58,60,28.02440802690853,66.39512111489239,38.48555424352684,true
58,61,29.59476770661948,58.27850296356127,36.94926128365994,false
58,62,32.751327646440245,60.96827883452356,32.99661964371701,false
58,63,34.942843880602936,65.31207541874905,38.61815401827508,true
58,64,29.148192745687712,60.98192762505268,38.36286407219799,true
58,65,30.56128009601138,59.089325390956525,40.33826502031436,true
58,66,0.0,0.0,0.0,false
58,67,0.0,0.0,0.0,false
58,68,0.0,0.0,0.0,false
58,69,0.0,0.0,0.0,false
58,70,0.0,0.0,0.0,false
58,71,0.0,0.0,0.0,false
58,72,0.0,0.0,0.0,false
58,73,0.0,0.0,0.0,false
58,74,0.0,0.0,0.0,false
58,75,0.0,0.0,0.0,false
58,76,0.0,0.0,0.0,false
58,77,0.0,0.0,0.0,false
58,78,0.0,0.0,0.0,false
58,79,0.0,0.0,0.0,false
58,80,0.0,0.0,0.0,false
58,81,19.89746685420916,49.33786346344628,23.087744181958616,false
58,82,26.10148005901676,41.61169584695161,35.56317072686694,false
